time_s,piston_pos_mm,inlet_air_pressure,inlet_air_flow,outlet_water_pressure,outlet_water_flow
13.69500,-6.545198,9.761034,2.370407,-94.824881,-6.276340
13.70000,-6.472136,10.231121,-11.338303,-92.736496,-6.249600
13.70500,-6.397477,10.129087,-15.218523,-94.952134,-6.002104
13.71000,-6.321240,9.179007,-8.448218,-93.916982,-6.035916
13.71500,-6.243443,9.256231,-7.604051,-92.492331,-6.021043
13.72000,-6.164106,9.459114,-15.256781,-91.396850,-6.028166
13.72500,-6.083248,9.223422,-12.094388,-90.964949,-6.063119
13.73000,-6.000889,9.441322,-7.436913,-91.084795,-5.963755
13.73500,-5.917049,9.440943,-10.641642,-87.005719,-5.832079
13.74000,-5.831749,9.852878,-16.258045,-88.271196,-5.741968
13.74500,-5.745010,9.134967,-9.022233,-87.524443,-5.618893
13.75000,-5.656854,9.232297,-16.607161,-86.280090,-5.532517
13.75500,-5.567302,8.118821,-6.743366,-86.087059,-5.497281
13.76000,-5.476377,8.332793,-13.567135,-85.754927,-5.428000
13.76500,-5.384100,8.895011,-21.829893,-85.304788,-5.480109
13.77000,-5.290495,7.762882,-17.714231,-85.733905,-5.522807
13.77500,-5.195584,8.735832,-10.844754,-81.122507,-5.285647
13.78000,-5.099392,8.283175,-6.702570,-83.100768,-5.254237
13.78500,-5.001941,7.978077,-13.114805,-83.065028,-5.147958
13.79000,-4.903256,7.734810,-16.133773,-81.105533,-5.032758
13.79500,-4.803362,7.175630,-5.270644,-81.092023,-5.051248
13.80000,-4.702282,7.062606,-20.941722,-75.827524,-4.958134
13.80500,-4.600042,7.133329,-11.094917,-76.769640,-4.775976
13.81000,-4.496667,7.022379,-22.275768,-74.508321,-4.672178
13.81500,-4.392183,7.529644,-23.402162,-73.417522,-4.666166
13.82000,-4.286614,6.483125,-20.751466,-73.417675,-4.466109
13.82500,-4.179989,6.484312,-12.806546,-72.339239,-4.452436
13.83000,-4.072331,5.884909,-15.409781,-72.791239,-4.445955
13.83500,-3.963669,6.482048,-17.514883,-70.921347,-4.251998
13.84000,-3.854029,6.255976,-15.046062,-70.414062,-3.978764
13.84500,-3.743439,6.529665,-20.073470,-68.499612,-4.145098
13.85000,-3.631924,6.693859,-10.695849,-68.222917,-3.869891
13.85500,-3.519513,5.980767,-16.917767,-64.703166,-3.756901
13.86000,-3.406234,5.262485,-15.223495,-64.107886,-3.652089
13.86500,-3.292115,5.524007,-23.262629,-63.935453,-3.790842
13.87000,-3.177183,5.378502,-18.134565,-64.573841,-3.411987
13.87500,-3.061467,5.072511,-23.172058,-60.526473,-3.506689
13.88000,-2.944996,4.495740,-15.208046,-59.032669,-3.447394
13.88500,-2.827799,4.888854,-25.223974,-58.896437,-3.347835
13.89000,-2.709903,4.098168,-15.249381,-59.031544,-3.166480
13.89500,-2.591339,4.370125,-14.050642,-55.714780,-3.122783
13.90000,-2.472136,4.107700,-16.229224,-53.665318,-3.046022
13.90500,-2.352323,3.025665,-13.343795,-55.872613,-2.799396
13.91000,-2.231929,4.114483,-12.311418,-51.574633,-2.899278
13.91500,-2.110984,4.538515,-20.254912,-53.057970,-2.829600
13.92000,-1.989519,3.369420,-21.175665,-49.436188,-2.543246
13.92500,-1.867563,3.088264,-21.221837,-46.072445,-2.449125
13.93000,-1.745146,3.521025,-19.347979,-46.653111,-2.306317
13.93500,-1.622298,2.450232,-20.308380,-44.789257,-2.418973
13.94000,-1.499051,2.795089,-20.479814,-44.331217,-2.098400
13.94500,-1.375433,2.699254,-12.228335,-42.532978,-2.053012
13.95000,-1.251476,2.196505,-19.356781,-38.293497,-1.818817
13.95500,-1.127210,2.205255,-21.594556,-38.059259,-2.013949
13.96000,-1.002666,1.712911,-13.453714,-38.567210,-1.760169
13.96500,-0.877874,1.633220,-24.686469,-37.183332,-1.702492
13.97000,-0.752867,1.939895,-20.240676,-35.235960,-1.726170
13.97500,-0.627673,1.143392,-17.637699,-31.165238,-1.530409
13.98000,-0.502324,1.075596,-17.247120,-32.038663,-1.237429
13.98500,-0.376852,0.838405,-25.479662,-29.465900,-1.288454
13.99000,-0.251286,1.128898,-25.982465,-29.718222,-1.204723
13.99500,-0.125659,0.590630,-25.365358,-29.287071,-0.935973
14.00000,-0.000000,0.213063,-23.761620,-24.678522,-0.814226
14.00500,0.125659,0.493844,-15.240983,-24.819193,-0.704543
14.01000,0.251286,-0.622662,-20.651236,-24.129466,-0.772381
14.01500,0.376852,-0.768588,-18.834579,-22.483433,-0.588836
14.02000,0.502324,-0.088395,-23.913844,-20.915175,-0.369393
14.02500,0.627673,0.346661,-22.564450,-19.291012,-0.427806
14.03000,0.752867,-0.774187,-17.574853,-18.848582,-0.326540
14.03500,0.877874,-0.633863,-18.816953,-14.032322,-0.057862
14.04000,1.002666,-1.506573,-21.524918,-13.445951,0.126373
14.04500,1.127210,-1.095080,-16.153866,-11.177495,-0.034782
14.05000,1.251476,-1.253371,-22.773490,-11.179281,-0.068864
14.05500,1.375433,-1.290736,-22.601865,-8.788498,0.156690
14.06000,1.499051,-1.999733,-22.074068,-7.430668,0.311119
14.06500,1.622298,-1.124521,-22.733428,-4.659776,0.509206
14.07000,1.745146,-2.457498,-16.710819,-3.512339,0.695020
14.07500,1.867563,-1.660342,-26.374890,-2.478596,0.728852
14.08000,1.989519,-2.873823,-18.234868,-2.099451,0.783384
14.08500,2.110984,-2.317999,-27.900208,-1.178164,0.978681
14.09000,2.231929,-2.282974,-27.339747,0.876099,0.976536
14.09500,2.352323,-2.136485,-19.915996,2.649986,1.177466
14.10000,2.472136,-3.225618,-18.602528,4.338662,1.226905
14.10500,2.591339,-4.014894,-20.373424,5.084576,1.668300
14.11000,2.709903,-3.206177,-28.356198,10.098195,1.589985
14.11500,2.827799,-4.002393,-14.612678,10.017436,1.532507
14.12000,2.944996,-4.325876,-14.877504,8.871423,1.623853
14.12500,3.061467,-4.310353,-23.011274,11.534754,1.786954
14.13000,3.177183,-4.614728,-13.764685,12.802866,1.772781
14.13500,3.292115,-4.126297,-21.780280,16.236156,1.970572
14.14000,3.406234,-4.529036,-18.931754,18.773943,2.075501
14.14500,3.519513,-4.505615,-22.303570,17.888294,2.343146
14.15000,3.631924,-4.607897,-23.201652,21.339523,2.316504
14.15500,3.743439,-5.274090,-25.235001,21.818094,2.384088
14.16000,3.854029,-5.010320,-19.860566,25.044972,2.432437
14.16500,3.963669,-4.976499,-15.694871,26.830977,2.551640
14.17000,4.072331,-4.887869,-19.935827,27.103538,2.764978
14.17500,4.179989,-5.723963,-15.614884,29.103162,2.851530
14.18000,4.286614,-6.059221,-14.462626,29.757783,3.087423
14.18500,4.392183,-6.487832,-11.567589,30.821020,3.010816
14.19000,4.496667,-6.435923,-13.432335,31.380112,3.279165
14.19500,4.600042,-6.435465,-17.422461,34.633140,3.297300
14.20000,4.702282,-6.497498,-16.325741,35.640629,3.368743
14.20500,4.803362,-7.288198,-17.823037,36.738403,3.264890
14.21000,4.903256,-7.069384,-20.655266,38.563264,3.432802
14.21500,5.001941,-7.141978,-22.003591,39.884792,3.731366
14.22000,5.099392,-7.449035,-9.540986,40.315690,3.891302
14.22500,5.195584,-7.606093,-20.312883,42.350589,3.865244
14.23000,5.290495,-7.373294,-13.994223,45.748669,4.013258
14.23500,5.384100,-8.044311,-9.942009,45.529098,3.987396
14.24000,5.476377,-7.614455,-15.068500,48.855597,4.081393
14.24500,5.567302,-8.371460,-18.108446,47.223298,4.141523
14.25000,5.656854,-7.998653,-13.918430,48.360116,4.393846
14.25500,5.745010,-8.663952,-8.779377,51.475704,4.417795
14.26000,5.831749,-7.890467,-19.130650,53.592263,4.446165
14.26500,5.917049,-8.199060,-18.691349,53.233698,4.521783
14.27000,6.000889,-8.092551,-16.837166,56.072724,4.694343
14.27500,6.083248,-9.088333,-11.223551,57.746489,4.753754
14.28000,6.164106,-9.406616,-10.861327,59.206953,4.719677
14.28500,6.243443,-9.532779,-16.422966,59.087048,5.055318
14.29000,6.321240,-9.221580,-13.474643,60.423798,4.988424
14.29500,6.397477,-8.831394,-9.783996,59.783708,5.041737
14.30000,6.472136,-9.091373,-18.324248,62.999306,5.265412
14.30500,6.545198,-9.221661,-13.649775,64.524655,5.295514
14.31000,6.616645,-10.092775,-11.040290,67.068012,5.258360
14.31500,6.686459,-9.284689,-9.682193,65.083048,5.393773
14.32000,6.754623,-9.533918,-9.467536,66.757709,5.304526
14.32500,6.821121,-10.148963,-18.049782,67.730070,5.417774
14.33000,6.885936,-11.049136,-12.141041,71.113962,5.324484
14.33500,6.949052,-10.455031,-14.012887,68.184305,5.740647
14.34000,7.010453,-10.291222,-10.341400,70.998043,5.494436
14.34500,7.070125,-9.708937,-9.230342,75.798435,5.817567
14.35000,7.128052,-10.344353,-11.219123,75.206171,5.729471
14.35500,7.184221,-10.548058,-9.521016,73.910057,5.776521
14.36000,7.238616,-9.979714,-1.058827,76.439796,5.915493
14.36500,7.291226,-10.079759,-2.193884,78.521970,6.020699
14.37000,7.342037,-10.632043,-5.679140,79.165359,6.112833
14.37500,7.391036,-10.616779,-9.164580,79.227061,6.284986
14.38000,7.438212,-10.444419,-0.508894,79.506629,6.197971
14.38500,7.483552,-11.305562,-11.516458,82.358527,6.303302
14.39000,7.527046,-10.931039,-16.013399,82.282318,6.206556
14.39500,7.568683,-11.331913,-9.083032,84.139030,6.387895
14.40000,7.608452,-11.615737,-11.924549,84.525277,6.380113
14.40500,7.646344,-11.097509,-17.483506,84.357734,6.365152
14.41000,7.682349,-10.917684,-11.994774,87.440838,6.447129
14.41500,7.716459,-10.671916,-8.845892,85.961433,6.494133
14.42000,7.748665,-11.164947,-8.748202,87.847042,6.561493
14.42500,7.778959,-11.073846,-4.998681,87.359603,6.622942
14.43000,7.807334,-11.649615,-3.656768,88.579645,6.570534
14.43500,7.833782,-12.226256,-3.385790,89.280340,6.584439
14.44000,7.858298,-11.925310,-10.491993,89.496554,6.768986
14.44500,7.880875,-11.554526,-2.269063,91.235947,6.558034
14.45000,7.901507,-11.989641,1.725388,93.157049,6.698214
14.45500,7.920189,-11.024814,-5.762928,94.438390,6.946146
14.46000,7.936918,-11.337041,-5.384265,94.550144,6.548325
14.46500,7.951688,-11.932783,-2.132731,93.243106,6.777207
14.47000,7.964496,-11.189295,-1.250924,95.728919,6.940962
14.47500,7.975339,-11.647366,-3.395321,95.047617,6.730554
14.48000,7.984214,-11.272076,-1.461885,97.190322,7.178133
14.48500,7.991119,-12.018824,-6.863774,94.084448,6.679018
14.49000,7.996052,-11.649598,-10.073713,97.786332,7.100793
14.49500,7.999013,-12.068331,-4.788545,95.783087,7.129818
14.50000,8.000000,-11.981053,-3.674566,98.275498,7.080825
14.50500,7.999013,-11.534388,-1.996411,96.764055,6.980335
14.51000,7.996052,-11.233071,-3.636417,98.764019,7.050057
14.51500,7.991119,-11.948655,-5.006156,97.710147,6.934441
14.52000,7.984214,-11.878088,0.114367,96.156776,7.113659
14.52500,7.975339,-12.345019,1.637518,97.534127,6.926992
14.53000,7.964496,-12.069463,-1.240000,98.669462,7.016544
14.53500,7.951688,-11.775914,-1.431211,99.236560,7.146837
14.54000,7.936918,-12.461243,0.794685,96.803541,6.936792
14.54500,7.920189,-12.117741,-1.488623,98.234892,7.011517
14.55000,7.901507,-12.371857,3.177645,98.965927,7.062318
14.55500,7.880875,-11.823246,-0.800218,99.734185,6.907601
14.56000,7.858298,-11.520728,-6.403093,100.375098,7.153001
14.56500,7.833782,-11.713491,9.731944,99.257173,7.063163
14.57000,7.807334,-11.930207,4.068522,98.520816,6.868152
14.57500,7.778959,-12.188258,6.521633,100.719448,7.004432
14.58000,7.748665,-12.393607,2.269923,100.006407,6.918937
14.58500,7.716459,-11.700395,2.766435,101.449844,6.916463
14.59000,7.682349,-11.056644,4.017959,99.770651,6.974017
14.59500,7.646344,-11.726362,4.573965,101.106620,6.877538
14.60000,7.608452,-11.597639,3.767710,99.234917,7.025796
14.60500,7.568683,-11.697577,1.070867,100.506853,6.837480
14.61000,7.527046,-11.916838,7.491804,100.182279,6.983543
14.61500,7.483552,-10.982070,5.509441,100.465078,6.856296
14.62000,7.438212,-11.065023,13.747465,98.673818,6.920159
14.62500,7.391036,-11.877092,2.518451,99.439328,6.752310
14.63000,7.342037,-11.717681,4.621376,98.371317,6.726324
14.63500,7.291226,-10.614921,6.258861,98.941481,6.630234
14.64000,7.238616,-11.434301,-1.280153,99.598770,6.770618
14.64500,7.184221,-11.026711,3.464931,102.088427,6.772066
14.65000,7.128052,-11.344216,-0.957484,98.310049,6.854154
14.65500,7.070125,-10.724259,4.923507,98.773430,6.733280
14.66000,7.010453,-11.085777,8.547139,97.706238,6.589535
14.66500,6.949052,-10.928579,8.765461,98.522284,6.502262
14.67000,6.885936,-11.045466,12.909664,97.324672,6.519589
14.67500,6.821121,-9.749799,9.761260,97.577575,6.433545
14.68000,6.754623,-9.376995,13.330895,96.311975,6.536979
14.68500,6.686459,-10.234072,11.616365,98.234585,6.437444
14.69000,6.616645,-9.957548,0.382526,96.530597,6.210029
14.69500,6.545198,-9.897377,10.569646,92.386978,6.174349
14.70000,6.472136,-10.021110,3.778935,94.189230,6.328006
14.70500,6.397477,-9.954298,13.206767,93.356476,6.168234
14.71000,6.321240,-9.955912,16.090891,90.079503,6.058966
14.71500,6.243443,-9.386370,16.738677,91.039841,6.144299
14.72000,6.164106,-10.081360,12.712800,90.869108,5.928471
14.72500,6.083248,-9.810358,11.632299,89.883765,5.879611
14.73000,6.000889,-9.075404,6.061357,90.212066,5.800326
14.73500,5.917049,-9.802655,15.180648,87.245745,5.587480
14.74000,5.831749,-8.468632,13.267592,89.497544,5.806533
14.74500,5.745010,-9.104119,11.410561,88.778277,5.533474
14.75000,5.656854,-8.793178,7.292518,87.509459,5.530821
14.75500,5.567302,-8.207096,7.303318,85.913202,5.445104
14.76000,5.476377,-8.629029,11.219286,85.489174,5.522889
14.76500,5.384100,-8.425059,16.943344,84.100242,5.372328
14.77000,5.290495,-8.579621,13.617149,85.130597,5.308536
14.77500,5.195584,-8.000155,10.273667,83.500976,5.065267
14.78000,5.099392,-7.790044,17.467813,84.346106,5.149914
14.78500,5.001941,-8.281685,18.897099,80.657117,4.934726
14.79000,4.903256,-7.521621,15.625422,81.849598,5.036028
14.79500,4.803362,-7.250462,13.829258,78.512645,4.963422
14.80000,4.702282,-7.305692,16.165406,78.009127,4.845166
14.80500,4.600042,-7.648513,14.670971,75.986760,4.970565
14.81000,4.496667,-6.821946,17.780181,76.806778,4.736630
14.81500,4.392183,-6.495678,11.062168,75.086621,4.660139
14.82000,4.286614,-7.088349,20.994371,74.829437,4.530270
14.82500,4.179989,-7.471521,16.229309,74.775138,4.411150
14.83000,4.072331,-6.863389,25.909730,71.871143,4.440547
14.83500,3.963669,-6.414069,7.605305,71.273164,4.366396
14.84000,3.854029,-5.738498,12.934440,70.754926,4.036981
14.84500,3.743439,-5.619076,10.430849,68.488231,4.183114
14.85000,3.631924,-5.660941,17.057821,66.755132,4.038152
14.85500,3.519513,-6.030738,18.741910,66.638044,3.991117
14.86000,3.406234,-5.300075,14.763330,65.615401,3.848833
14.86500,3.292115,-5.442210,18.147214,64.729892,3.583826
14.87000,3.177183,-5.682452,18.381652,63.565501,3.496365
14.87500,3.061467,-5.820723,14.371974,60.566537,3.701089
14.88000,2.944996,-4.526580,17.664512,60.614571,3.447258
14.88500,2.827799,-5.412074,13.090776,60.264578,3.182815
14.89000,2.709903,-4.079867,16.211497,56.993875,3.261600
14.89500,2.591339,-3.500729,15.767767,56.662784,3.091635
14.90000,2.472136,-4.218825,15.370355,54.199377,2.843672
14.90500,2.352323,-4.395309,13.904643,53.792962,2.698578
14.91000,2.231929,-4.135202,19.944448,54.290077,2.666369
14.91500,2.110984,-3.972443,18.510179,51.106645,2.752343
14.92000,1.989519,-3.365545,26.286601,48.407512,2.617867
14.92500,1.867563,-2.935436,9.995037,48.564849,2.494640
14.93000,1.745146,-3.461967,18.497592,47.022881,2.444400
14.93500,1.622298,-3.109176,19.386132,46.675318,2.371791
14.94000,1.499051,-3.053942,21.432514,42.350425,1.996127
14.94500,1.375433,-2.146791,20.269559,41.461024,2.071128
14.95000,1.251476,-2.030047,29.054603,41.008206,1.912431
14.95500,1.127210,-2.581700,16.223559,37.837335,1.765409
14.96000,1.002666,-2.177759,12.591534,39.531445,1.727221
14.96500,0.877874,-1.801338,21.869753,34.368623,1.662385
14.97000,0.752867,-2.403414,16.043183,34.294257,1.540266
14.97500,0.627673,-1.711959,20.255330,32.056678,1.313112
14.98000,0.502324,-1.251925,18.421298,31.528524,1.301922
14.98500,0.376852,-1.684728,28.410325,31.736017,1.443385
14.99000,0.251286,-0.847020,15.615742,29.998557,1.026728
14.99500,0.125659,-0.725737,26.504468,28.865444,0.853960
15.00000,0.000000,-0.780367,21.700784,26.968619,0.940837
15.00500,-0.125659,0.049129,20.656261,22.358897,0.863134
15.01000,-0.251286,-0.557367,20.377743,23.558441,0.739765
15.01500,-0.376852,0.179568,15.596366,19.508482,0.470878
15.02000,-0.502324,0.094675,20.079027,19.536903,0.572588
15.02500,-0.627673,0.827432,20.494583,18.118830,0.283443
15.03000,-0.752867,0.258386,18.417785,16.389626,0.137822
15.03500,-0.877874,1.003961,14.702175,16.044856,0.079872
15.04000,-1.002666,1.198650,17.637888,12.962619,0.019221
15.04500,-1.127210,1.595764,18.887592,14.371802,-0.009085
15.05000,-1.251476,1.974872,19.131735,11.479004,-0.128821
15.05500,-1.375433,0.900378,13.862835,10.591398,-0.304204
15.06000,-1.499051,1.669510,20.441723,8.525694,-0.319086
15.06500,-1.622298,1.450208,24.557735,7.109666,-0.514834
15.07000,-1.745146,2.464946,19.082718,4.440443,-0.543599
15.07500,-1.867563,2.807001,25.741197,5.211626,-0.884133
15.08000,-1.989519,2.321165,20.823647,0.105892,-1.011193
15.08500,-2.110984,2.723631,17.729813,0.299906,-0.885626
15.09000,-2.231929,3.338232,15.307566,-1.812127,-1.212102
15.09500,-2.352323,3.074844,14.377975,-3.655138,-1.212364
15.10000,-2.472136,3.122001,16.394150,-4.596961,-1.300989
15.10500,-2.591339,2.693166,18.545201,-7.420468,-1.448715
15.11000,-2.709903,3.250267,14.756561,-7.100041,-1.553598
15.11500,-2.827799,4.119178,18.031059,-8.769001,-1.476657
15.12000,-2.944996,3.305968,26.401200,-11.141707,-1.977062
15.12500,-3.061467,4.189356,10.837918,-11.958807,-1.742315
15.13000,-3.177183,4.337806,19.995832,-15.599170,-1.707649
15.13500,-3.292115,4.420521,19.417671,-18.058700,-2.041374
15.14000,-3.406234,4.921518,20.248096,-18.176732,-2.151341
15.14500,-3.519513,4.471572,19.943402,-19.325953,-2.181862
15.15000,-3.631924,5.505800,18.414225,-17.679889,-2.176058
15.15500,-3.743439,4.940694,16.899763,-22.402898,-2.582259
15.16000,-3.854029,5.697091,17.289174,-22.464402,-2.557912
15.16500,-3.963669,5.220650,14.334705,-24.212282,-2.688140
15.17000,-4.072331,5.728520,15.014024,-24.257142,-2.715598
15.17500,-4.179989,5.654866,18.205004,-28.105029,-2.857133
15.18000,-4.286614,6.631926,18.005319,-28.986746,-2.907750
15.18500,-4.392183,5.695878,18.260533,-31.480079,-3.116058
15.19000,-4.496667,6.021979,14.375800,-33.759624,-3.168171
15.19500,-4.600042,7.027553,12.209673,-35.410003,-3.338687
15.20000,-4.702282,6.922693,25.920145,-36.630059,-3.435741
15.20500,-4.803362,6.737353,19.016246,-35.512684,-3.480213
15.21000,-4.903256,6.803009,20.485170,-38.309439,-3.576235
15.21500,-5.001941,6.541607,17.611004,-40.273991,-3.774540
15.22000,-5.099392,7.102431,19.528185,-41.514250,-3.594046
15.22500,-5.195584,7.506005,20.482023,-43.625078,-3.858096
15.23000,-5.290495,7.996847,21.833634,-44.424765,-4.075474
15.23500,-5.384100,8.033820,15.662852,-45.841546,-3.917906
15.24000,-5.476377,8.387124,17.952579,-46.430300,-4.193533
15.24500,-5.567302,8.098232,19.098128,-47.512980,-4.157015
15.25000,-5.656854,7.795994,8.857229,-51.864242,-4.297927
15.25500,-5.745010,8.081083,15.161412,-51.042775,-4.358361
15.26000,-5.831749,8.977613,16.471824,-51.055768,-4.452490
15.26500,-5.917049,8.536155,10.928923,-55.192720,-4.612281
15.27000,-6.000889,9.195530,11.994849,-55.614641,-4.634504
15.27500,-6.083248,8.113670,19.020619,-56.434095,-4.517761
15.28000,-6.164106,8.684734,15.878490,-56.639753,-5.027126
15.28500,-6.243443,8.684981,13.599867,-58.509953,-4.876843
15.29000,-6.321240,9.237072,11.383963,-60.729450,-4.919114
15.29500,-6.397477,8.934463,14.111203,-61.139913,-5.146080
15.30000,-6.472136,8.835039,27.162747,-61.749071,-5.254701
15.30500,-6.545198,9.457343,13.463502,-63.725034,-4.976719
15.31000,-6.616645,8.675574,8.509652,-63.214025,-5.304379
15.31500,-6.686459,9.475145,5.538010,-66.079968,-5.131863
15.32000,-6.754623,9.996493,16.671556,-68.973602,-5.358031
15.32500,-6.821121,9.465800,14.035062,-69.817829,-5.474333
15.33000,-6.885936,10.014441,7.771085,-70.196968,-5.503201
15.33500,-6.949052,9.780644,17.260173,-71.403095,-5.554817
15.34000,-7.010453,10.097714,16.523904,-71.538814,-5.566425
15.34500,-7.070125,10.432273,7.723209,-72.936491,-5.705682
15.35000,-7.128052,10.619001,7.604414,-72.413964,-5.798186
15.35500,-7.184221,10.697578,12.086222,-74.518731,-5.856916
15.36000,-7.238616,10.305237,9.981224,-74.761889,-5.799622
15.36500,-7.291226,11.317337,11.907841,-78.400482,-5.912190
15.37000,-7.342037,10.915130,14.086617,-79.000580,-6.151886
15.37500,-7.391036,10.600642,6.795520,-78.674447,-6.171206
15.38000,-7.438212,11.487174,10.171085,-80.320176,-6.128926
15.38500,-7.483552,10.857961,3.255063,-80.628153,-6.277434
15.39000,-7.527046,11.889555,11.075730,-81.982182,-6.304208
15.39500,-7.568683,11.508490,12.610134,-83.892875,-6.412153
15.40000,-7.608452,11.189192,-3.768931,-82.050658,-6.390967
15.40500,-7.646344,11.102464,2.490767,-83.558632,-6.369113
15.41000,-7.682349,11.021283,8.664139,-87.538958,-6.357069
15.41500,-7.716459,11.101430,0.199061,-87.253737,-6.499424
15.42000,-7.748665,11.364554,6.768994,-87.295001,-6.334539
15.42500,-7.778959,12.082050,8.771168,-87.295008,-6.590393
15.43000,-7.807334,11.656896,6.543725,-88.917963,-6.301657
15.43500,-7.833782,11.598780,8.646833,-91.147764,-6.558310
15.44000,-7.858298,11.850664,5.057465,-89.287986,-6.644370
15.44500,-7.880875,11.592244,9.628327,-91.179413,-6.777938
15.45000,-7.901507,11.247675,3.557082,-90.189075,-7.043027
15.45500,-7.920189,11.190820,2.491912,-91.873966,-6.806177
15.46000,-7.936918,12.412065,0.277972,-91.669069,-6.801622
15.46500,-7.951688,11.748117,-3.566784,-92.451098,-6.654073
15.47000,-7.964496,12.545926,3.003907,-92.960619,-7.010274
15.47500,-7.975339,12.692311,3.362414,-95.126888,-6.704957
15.48000,-7.984214,12.053135,2.076658,-93.851086,-6.943074
15.48500,-7.991119,12.272968,-1.499599,-95.308835,-6.865746
15.49000,-7.996052,11.826909,0.510276,-97.473653,-7.211295
15.49500,-7.999013,11.934706,6.058923,-96.926467,-6.959913
15.50000,-8.000000,12.031974,2.479515,-97.283801,-7.023473
15.50500,-7.999013,12.003057,6.427568,-96.743139,-6.934178
15.51000,-7.996052,12.626961,2.855810,-96.867059,-7.005146
15.51500,-7.991119,11.972399,-1.092655,-99.318684,-7.138712
15.52000,-7.984214,12.379230,9.681088,-97.500362,-6.937751
15.52500,-7.975339,12.055850,-3.727353,-98.725141,-6.969583
15.53000,-7.964496,12.255488,-7.165269,-100.160268,-6.984203
15.53500,-7.951688,12.742506,-3.170214,-98.211572,-6.946005
15.54000,-7.936918,11.338237,0.143168,-100.301157,-6.938127
15.54500,-7.920189,12.438346,2.122290,-101.010292,-7.050186
15.55000,-7.901507,11.682994,-0.376265,-98.918561,-7.181845
15.55500,-7.880875,11.999148,-4.124755,-98.908425,-7.180706
15.56000,-7.858298,11.751218,3.822288,-100.857797,-6.901192
15.56500,-7.833782,11.668376,-0.829051,-98.964149,-6.957875
15.57000,-7.807334,11.273891,-1.859632,-99.110240,-7.009731
15.57500,-7.778959,10.699305,-5.006752,-100.940465,-7.052669
15.58000,-7.748665,12.643855,3.850024,-98.040918,-6.993432
15.58500,-7.716459,12.080595,1.726658,-100.445296,-6.979839
15.59000,-7.682349,11.581291,-7.455499,-100.098020,-7.000059
15.59500,-7.646344,10.866809,0.889976,-103.099179,-7.018632
15.60000,-7.608452,11.863848,-3.359991,-99.512116,-6.712420
15.60500,-7.568683,12.186969,-5.867617,-100.883568,-6.885165
15.61000,-7.527046,11.660634,-0.204892,-99.533172,-6.945893
15.61500,-7.483552,10.715578,-8.014169,-101.898685,-6.991090
15.62000,-7.438212,11.148397,-5.252080,-98.393999,-6.907131
15.62500,-7.391036,11.411118,-0.727287,-97.854756,-6.734443
15.63000,-7.342037,11.206187,-5.415146,-97.136494,-6.700974
15.63500,-7.291226,11.628090,-12.300193,-102.539022,-6.767532
15.64000,-7.238616,10.695838,-9.602568,-98.150781,-6.707549
15.64500,-7.184221,10.757517,-6.148640,-98.145724,-6.708692
15.65000,-7.128052,9.915002,-10.424677,-101.754838,-6.752859
15.65500,-7.070125,11.337146,-7.647537,-98.751432,-6.473650
15.66000,-7.010453,11.050442,-5.098905,-97.636540,-6.527196
15.66500,-6.949052,10.520057,-10.669631,-95.496133,-6.275366
15.67000,-6.885936,9.866621,-13.830098,-97.714862,-6.556393
15.67500,-6.821121,10.884486,-7.449451,-96.071631,-6.450098
15.68000,-6.754623,9.841683,-2.189097,-95.921748,-6.301964
15.68500,-6.686459,9.804432,-9.963725,-94.949115,-6.367449
15.69000,-6.616645,9.434213,-7.854969,-95.335239,-6.432825
15.69500,-6.545198,9.543756,-7.646439,-93.304639,-6.338257
15.70000,-6.472136,9.639917,-8.786741,-92.661996,-6.180972
15.70500,-6.397477,9.473958,-15.640833,-94.806528,-6.102987
15.71000,-6.321240,10.279366,-8.780288,-91.318938,-6.091654
15.71500,-6.243443,10.008679,-8.652286,-92.876142,-5.924972
15.72000,-6.164106,9.630108,-14.505875,-91.683206,-5.867859
15.72500,-6.083248,9.245171,-9.724582,-89.388903,-5.875304
15.73000,-6.000889,9.347369,-15.087052,-89.897314,-5.843823
15.73500,-5.917049,8.693074,-16.510060,-88.632665,-5.809286
15.74000,-5.831749,9.291688,-15.877729,-87.652445,-5.664781
15.74500,-5.745010,8.609373,-7.896114,-87.120637,-5.562465
15.75000,-5.656854,8.661327,-8.974818,-87.670096,-5.581710
15.75500,-5.567302,8.888550,-12.318768,-87.355571,-5.474538
15.76000,-5.476377,8.249260,-6.316546,-84.635706,-5.482558
15.76500,-5.384100,7.900931,-16.584326,-83.707784,-5.520575
15.77000,-5.290495,8.777844,-9.954818,-83.315061,-5.407245
15.77500,-5.195584,7.488225,-15.824235,-83.071122,-5.156780
15.78000,-5.099392,7.536307,-22.854688,-80.952596,-5.113900
15.78500,-5.001941,7.441620,-10.939139,-81.060633,-4.923320
15.79000,-4.903256,7.486008,-13.394517,-81.683066,-4.999641
15.79500,-4.803362,7.586957,-20.817849,-78.800975,-4.840078
15.80000,-4.702282,6.147083,-16.644787,-77.561224,-4.714398
15.80500,-4.600042,7.140588,-13.235175,-76.247467,-4.666327
15.81000,-4.496667,7.791846,-16.970816,-77.169130,-4.744724
15.81500,-4.392183,7.550687,-12.425085,-75.967003,-4.618948
15.82000,-4.286614,7.267064,-22.301622,-73.650461,-4.503019
15.82500,-4.179989,6.706009,-6.929436,-73.482729,-4.529198
