time_s,piston_pos_mm,inlet_air_pressure,inlet_air_flow,outlet_water_pressure,outlet_water_flow
8.12000,-8.374334,13.022979,-17.752377,-114.916311,-7.980851
8.12500,-8.244382,14.121095,-16.519961,-114.965257,-8.090601
8.13000,-8.109429,13.866918,-17.931187,-118.120578,-8.204290
8.13500,-7.969477,12.210772,-18.223144,-117.176840,-7.994178
8.14000,-7.824524,12.186424,-19.049931,-118.480971,-7.827235
8.14500,-7.674572,11.847278,-19.638953,-114.833312,-8.014623
8.15000,-7.519619,12.638915,-20.174679,-113.063960,-7.743607
8.15500,-7.359667,12.667888,-21.913808,-113.728539,-7.805706
8.16000,-7.194715,11.221101,-22.941354,-115.179865,-7.725492
8.16500,-7.024762,10.307325,-23.965679,-111.935719,-7.634556
8.17000,-6.849810,11.128047,-23.837795,-111.817982,-7.364824
8.17500,-6.669857,11.685247,-25.207456,-110.138103,-7.610080
8.18000,-6.484905,10.844267,-26.618348,-110.697408,-7.394653
8.18500,-6.294952,10.321198,-26.591212,-108.901538,-7.131195
8.19000,-6.100000,8.953080,-26.964012,-109.920282,-7.306187
8.19500,-5.900048,10.180736,-27.633336,-109.102862,-7.243606
8.20000,-5.695095,9.269046,-29.443163,-111.697444,-6.792077
8.20500,-5.485143,9.217266,-30.390796,-104.485133,-6.749258
8.21000,-5.270190,8.975538,-30.425647,-103.347733,-6.636737
8.21500,-5.050238,8.278446,-31.127386,-104.493288,-6.451537
8.22000,-4.825285,7.638019,-32.412582,-97.625059,-6.474688
8.22500,-4.595333,8.020641,-32.431407,-96.882190,-5.729345
8.23000,-4.360381,7.979969,-34.084265,-94.275109,-6.165345
8.23500,-4.120428,8.419181,-33.976033,-96.703358,-5.917373
8.24000,-3.875476,6.746623,-34.288648,-95.356915,-5.897843
8.24500,-3.625523,5.883965,-36.897831,-92.357736,-5.568730
8.25000,-3.370571,7.460486,-36.311067,-89.258074,-5.091113
8.25500,-3.110618,6.558409,-37.470078,-86.127942,-5.134140
8.26000,-2.845666,4.975048,-39.022080,-89.611767,-4.853817
8.26500,-2.575713,4.925562,-39.281885,-85.885446,-4.820371
8.27000,-2.300761,4.751197,-39.432126,-87.897822,-4.266670
8.27500,-2.020809,5.266308,-40.047703,-81.890380,-4.309589
8.28000,-1.735856,3.898039,-41.802436,-77.104722,-4.311088
8.28500,-1.445904,4.450532,-42.430689,-75.316150,-3.784037
8.29000,-1.159756,3.232276,-41.780637,-69.295616,-3.733660
8.29500,-0.878609,2.158041,-43.415535,-70.547431,-3.355452
8.30000,-0.602461,2.357246,-44.252084,-70.481400,-3.192786
8.30500,-0.331313,0.675225,-44.238854,-68.647623,-2.935181
8.31000,-0.065166,0.949654,-44.166582,-63.775068,-2.711544
8.31500,0.195982,1.354609,-44.959967,-58.024288,-2.623456
8.32000,0.452129,0.002146,-45.346699,-61.648424,-2.463673
8.32500,0.703277,-0.077889,-45.190536,-58.165908,-1.831418
8.33000,0.949425,-1.093425,-43.222278,-52.998802,-1.743725
8.33500,1.190572,-0.629618,-43.657234,-50.976929,-1.419615
8.34000,1.426720,-2.151613,-43.453081,-45.267318,-1.271893
8.34500,1.657867,-1.627106,-42.799887,-45.199414,-1.245959
8.35000,1.884015,-1.245989,-39.886376,-40.979800,-0.866965
8.35500,2.105163,-2.460868,-38.861424,-37.961101,-0.193294
8.36000,2.321310,-1.847073,-39.181244,-34.277257,-0.259615
8.36500,2.532458,-2.519173,-37.554982,-28.526714,0.068069
8.37000,2.738605,-2.697788,-36.955351,-31.127834,0.168279
8.37500,2.939753,-3.928939,-37.656991,-28.806362,0.576245
8.38000,3.135901,-3.805568,-35.186894,-24.970793,0.862994
8.38500,3.327048,-4.753304,-34.668788,-19.005762,1.147111
8.39000,3.513196,-4.859765,-34.000624,-14.768163,1.428303
8.39500,3.694343,-4.999262,-33.175019,-10.490928,1.598930
8.40000,3.870491,-4.597070,-33.241175,-7.616527,1.860026
8.40500,4.041639,-4.194211,-30.762047,-4.652969,2.194170
8.41000,4.207786,-6.398036,-30.198714,-5.486296,2.489961
8.41500,4.368934,-4.773753,-30.146484,0.337947,2.658933
8.42000,4.525081,-7.560730,-29.214036,6.082290,3.181429
8.42500,4.676229,-7.650860,-29.168304,5.753617,3.176589
8.43000,4.822376,-5.366524,-26.666149,10.728518,3.393908
8.43500,4.963524,-5.935843,-26.471059,14.137718,3.487392
8.44000,5.099672,-6.846092,-25.462629,19.442211,3.956108
8.44500,5.230819,-7.044396,-24.888586,19.674918,3.848737
8.45000,5.356967,-7.380951,-23.714742,21.137647,3.956818
8.45500,5.478114,-9.067418,-22.586534,27.182199,4.246766
8.46000,5.594262,-7.347475,-21.552891,30.489969,4.674772
8.46500,5.705410,-8.315647,-21.665898,36.044595,4.583237
8.47000,5.812774,-9.598856,-21.521362,35.932687,5.125347
8.47500,5.917455,-8.018579,-21.081896,39.738720,5.087095
8.48000,6.019519,-8.035764,-18.889781,42.048311,5.014262
8.48500,6.119031,-7.793396,-18.552886,45.012581,5.358001
8.49000,6.216055,-8.140109,-16.672870,53.453816,5.804776
8.49500,6.310654,-9.166309,-17.166022,46.083316,5.533591
8.50000,6.402887,-8.684042,-17.901135,55.662260,5.589517
8.50500,6.492815,-9.305221,-15.990731,55.253803,5.984556
8.51000,6.580495,-9.322640,-16.190847,59.741851,6.215329
8.51500,6.665982,-8.322155,-14.986544,58.695909,6.273491
8.52000,6.749333,-9.906493,-15.744205,64.950485,6.163615
8.52500,6.830599,-11.487580,-14.581048,65.099316,6.330735
8.53000,6.909834,-10.256751,-14.393543,70.404867,6.433354
8.53500,6.987089,-11.106120,-14.331482,74.390555,6.638032
8.54000,7.062411,-10.882088,-14.504092,70.801541,6.855602
8.54500,7.135851,-9.366562,-12.943529,72.098457,6.574207
8.55000,7.207455,-10.150154,-13.616049,80.154189,6.845967
8.55500,7.277268,-11.070172,-14.038547,83.859409,6.646881
8.56000,7.345337,-10.772962,-13.177570,81.452226,6.835636
8.56500,7.411703,-10.101350,-12.304641,78.674892,6.644914
8.57000,7.476411,-10.747511,-11.734493,81.508915,6.707632
8.57500,7.539500,-9.841494,-11.726684,88.691390,6.920148
8.58000,7.601013,-11.745750,-10.978488,92.029114,6.748604
8.58500,7.660988,-11.003753,-10.720589,89.401513,7.045677
8.59000,7.719463,-11.189722,-10.527853,88.151948,6.847892
8.59500,7.776476,-11.950785,-10.433846,95.025436,6.962199
8.60000,7.832064,-11.224699,-9.796346,90.811309,6.953347
8.60500,7.886263,-11.077558,-8.770542,93.542012,6.928466
8.61000,7.939106,-10.838671,-9.363066,94.835596,7.010371
8.61500,7.990629,-13.040206,-9.185407,95.930842,7.164211
8.62000,8.040863,-11.693949,-9.052406,99.587338,7.480850
8.62500,8.089841,-11.458872,-8.293186,97.263795,6.832226
8.63000,8.137595,-11.147813,-9.317451,100.663515,7.064186
8.63500,8.184155,-11.759898,-8.967257,103.614724,6.995866
8.64000,8.229552,-12.060767,-8.083936,104.449855,6.886946
8.64500,8.273813,-12.620307,-8.908300,105.796658,7.073203
8.65000,8.316967,-11.268543,-7.337198,102.744541,6.898515
8.65500,8.359043,-12.360733,-7.922568,100.492636,7.023709
8.66000,8.400067,-11.357332,-7.926973,105.298841,7.228023
8.66500,8.440065,-12.356045,-7.903598,105.972826,6.734168
8.67000,8.479064,-12.294353,-8.388964,106.656580,7.084395
8.67500,8.517087,-13.093309,-7.503743,105.679311,7.119537
8.68000,8.554160,-13.500385,-8.024654,108.000319,6.910863
8.68500,8.590306,-12.485053,-7.564988,105.174116,7.143275
8.69000,8.625548,-12.854114,-7.323670,109.622339,7.124390
8.69500,8.659910,-11.904513,-6.287829,112.079584,7.025985
8.70000,8.693412,-13.758928,-6.470238,108.827784,7.273731
8.70500,8.726077,-13.777982,-5.777690,108.950987,6.900144
8.71000,8.757925,-12.253081,-6.755276,110.505887,7.209723
8.71500,8.788977,-13.606118,-5.884833,110.562541,7.089237
8.72000,8.819252,-13.796816,-5.833098,110.832054,6.978240
8.72500,8.848771,-14.509377,-5.288439,110.225074,7.128133
8.73000,8.877552,-13.783377,-5.586818,109.340752,7.119026
8.73500,8.905613,-12.832008,-4.855256,113.567945,7.315583
8.74000,8.932973,-12.654775,-5.464747,107.626700,6.982125
8.74500,8.959648,-14.560655,-4.396614,112.842252,7.201326
8.75000,8.985657,-13.135856,-3.680229,108.602544,7.183440
8.75500,9.011016,-14.041518,-3.989114,111.620156,7.515956
8.76000,9.035740,-13.920033,-4.487018,108.563875,7.129485
8.76500,9.059847,-13.091677,-4.396802,107.329896,7.486627
8.77000,9.083351,-13.648049,-3.898165,108.510146,7.083089
8.77500,9.106267,-13.380525,-4.508082,108.696990,7.430279
8.78000,9.128610,-13.191476,-4.721724,113.791567,7.384537
8.78500,9.150395,-13.240683,-4.304288,109.576272,7.491112
8.79000,9.171635,-13.454334,-4.181832,109.385795,7.355008
8.79500,9.192344,-13.132725,-4.079473,108.804167,7.193892
8.80000,9.212535,-14.077929,-2.587430,110.899512,7.285483
8.80500,9.232222,-14.377520,-1.897841,110.933494,7.751456
8.81000,9.251417,-14.367612,-3.354031,112.228828,7.614007
8.81500,9.270131,-13.820238,-4.395465,109.493208,7.480060
8.82000,9.288378,-14.392641,-3.192684,108.391353,7.779682
8.82500,9.306168,-13.752499,-3.320201,110.901407,7.559210
8.83000,9.323514,-14.023397,-4.082112,112.964116,7.590542
8.83500,9.340426,-12.941785,-2.753343,112.710317,7.548421
8.84000,9.356916,-14.605797,-3.122627,108.931446,7.943052
8.84500,9.372993,-13.189993,-3.653872,110.027907,8.092417
8.85000,9.388668,-13.543295,-3.421234,111.871454,7.675121
8.85500,9.403951,-12.514994,-2.054604,109.903010,7.894994
8.86000,9.418852,-14.472171,-3.299630,108.131940,8.028147
8.86500,9.433381,-13.709451,-2.676868,111.661741,8.229232
8.87000,9.447547,-14.466191,-2.920408,110.496826,7.567484
8.87500,9.461358,-14.371914,-3.160905,111.964830,7.980966
8.88000,9.474824,-13.946313,-2.795550,113.221527,8.083225
8.88500,9.487953,-13.542517,-1.722500,110.345547,7.783547
8.89000,9.500755,-13.210816,-1.053026,108.993899,8.095190
8.89500,9.513236,-14.431290,-2.591633,109.878210,8.085846
8.90000,9.525405,-14.679113,-2.332600,113.299043,8.187976
8.90500,9.537270,-14.156483,-2.266456,111.893649,8.009683
8.91000,9.548838,-13.514787,-2.036292,113.452663,8.182268
8.91500,9.560117,-13.864145,-1.728841,111.079015,8.045213
8.92000,9.571114,-13.836257,-1.501335,113.537521,8.248040
8.92500,9.581836,-13.673643,-2.020597,110.961140,8.196786
8.93000,9.592290,-14.287023,-3.314101,110.711878,8.131212
8.93500,9.602483,-13.923855,-0.805500,112.193545,7.987822
8.94000,9.612421,-12.985495,-1.449500,112.042783,8.469313
8.94500,9.622110,-13.981024,-1.946008,111.895995,8.400230
8.95000,9.631558,-14.787160,-1.595344,112.641594,8.377464
8.95500,9.640769,-14.632084,-1.585737,114.728781,8.153126
8.96000,9.649750,-14.549016,-1.430131,111.294080,8.211400
8.96500,9.658506,-14.210448,-2.980403,109.059218,8.529142
8.97000,9.667043,-14.012364,-0.570959,113.911368,8.396546
8.97500,9.675367,-15.451121,-1.857002,117.244983,8.160842
8.98000,9.683483,-14.949376,-0.786372,115.560031,8.304913
8.98500,9.691396,-14.731450,-1.141992,110.791888,8.325706
8.99000,9.699111,-15.160948,-1.900154,114.519808,8.279219
8.99500,9.706633,-15.833282,-1.317075,116.098815,8.170629
9.00000,9.713967,-15.337617,-0.676308,115.763673,8.510286
9.00500,9.721118,-13.835793,-0.700046,117.924058,8.412421
9.01000,9.728090,-15.415260,-0.962319,115.941611,8.295527
9.01500,9.734888,-13.499088,-1.613434,108.147110,8.088191
9.02000,9.741516,-14.536193,-0.798358,115.625143,8.241257
9.02500,9.747978,-14.482014,-0.220969,112.831898,8.331285
9.03000,9.754278,-13.349439,-0.752836,112.637600,8.465653
9.03500,9.760421,-13.301943,-2.430657,111.055766,8.277749
9.04000,9.766411,-15.389793,-0.809215,112.142678,8.503870
9.04500,9.772251,-13.938253,-1.151477,114.272332,8.356504
9.05000,9.777944,-14.217879,-0.103513,117.610838,8.221594
9.05500,9.783496,-15.103319,-1.509802,117.855738,7.908973
9.06000,9.788908,-14.863462,-1.939186,116.951446,8.155568
9.06500,9.794186,-15.264685,-1.169841,118.344547,8.106893
9.07000,9.799331,-13.555327,0.162660,114.909339,8.310675
9.07500,9.804348,-12.919034,-0.283280,114.076661,8.383951
9.08000,9.809239,-15.636744,-0.533973,120.222251,8.544682
9.08500,9.814008,-15.212793,0.777953,117.197034,8.330050
9.09000,9.818658,-14.803292,-1.469934,115.540985,8.154639
9.09500,9.823191,-15.328463,-1.502771,118.080368,8.689693
9.10000,9.827612,-13.994528,-1.800494,114.936650,8.377796
9.10500,9.831921,-14.552807,-0.737315,120.147200,8.289653
9.11000,9.836123,-14.888001,-1.291135,113.951923,8.289508
9.11500,9.840220,-15.836635,-1.755812,115.752823,8.123067
9.12000,9.844215,-15.799906,-0.264915,116.644691,8.426317
9.12500,9.848109,-14.732570,-0.767079,116.731376,8.386436
9.13000,9.851907,-16.038253,0.260201,114.533805,8.572097
9.13500,9.855609,-14.210811,0.176668,119.266858,8.498336
9.14000,9.859219,-15.071413,-1.236329,118.853598,8.463356
9.14500,9.862738,-14.083296,-0.485497,117.720923,8.523706
9.15000,9.866170,-14.559705,-0.941793,118.961670,8.289412
9.15500,9.869516,-14.377701,-1.538265,116.778658,8.266340
9.16000,9.872778,-14.509275,1.280553,120.009552,8.327919
9.16500,9.875958,-15.228402,-0.273501,116.725399,8.147045
9.17000,9.879059,-15.194482,-0.713956,115.728039,8.317180
9.17500,9.882083,-15.044429,0.493122,117.763181,8.290793
9.18000,9.885031,-14.711704,-0.728383,117.803298,8.445357
9.18500,9.887905,-14.276976,-0.465911,119.086480,8.343508
9.19000,9.890707,-14.951308,0.359613,119.872669,8.057171
9.19500,9.893440,-13.917280,-0.672742,122.176253,8.355733
9.20000,9.896104,-15.098630,-0.108106,115.623549,8.570055
9.20500,9.898701,-15.583731,-0.253279,115.114618,8.077024
9.21000,9.901234,-15.315991,-1.312606,119.293320,8.244378
9.21500,9.903703,-15.249756,0.089603,121.603053,8.366131
9.22000,9.906110,-13.882488,-0.255733,121.060739,8.164614
9.22500,9.908457,-14.273062,-0.246906,118.637854,8.286676
9.23000,9.910746,-14.564821,0.318115,118.405790,8.382628
9.23500,9.912977,-14.891599,-1.227237,118.345515,8.176484
9.24000,9.915153,-14.653542,-1.033232,122.907808,8.426430
9.24500,9.917274,-15.656194,-1.062166,118.630239,8.447797
9.25000,9.919342,-13.215767,-0.764923,119.834838,8.195711
9.25500,9.921359,-14.469653,-0.057727,116.497799,8.397206
9.26000,9.923325,-14.159110,0.114249,121.222452,8.561736
9.26500,9.925242,-14.061659,-0.410676,118.964798,8.374067
9.27000,9.927111,-14.885302,-0.358511,118.712509,8.471252
9.27500,9.928933,-14.949747,0.411545,118.669890,8.506782
9.28000,9.930709,-15.488881,-1.501736,119.066217,8.376646
9.28500,9.932442,-14.918292,-1.094737,125.291498,8.566189
9.29000,9.934131,-14.989947,0.944066,120.744919,8.478728
9.29500,9.935777,-16.104023,-1.055226,120.877636,8.272472
9.30000,9.937383,-14.712408,-0.552517,117.804041,8.506982
9.30500,9.938948,-15.683139,-0.318917,116.401716,8.562793
9.31000,9.940475,-15.018314,0.713894,114.814306,8.557090
9.31500,9.941963,-13.375049,0.368553,118.235411,8.339408
9.32000,9.943414,-13.750225,-0.660359,119.898796,8.511044
9.32500,9.944828,-15.873502,-1.244452,120.048401,8.653476
9.33000,9.946208,-14.769992,0.366830,116.390256,8.482307
9.33500,9.947552,-14.662136,-0.487619,120.988788,8.630744
9.34000,9.948864,-13.852271,-1.200120,118.362001,8.651276
9.34500,9.950142,-13.566536,0.480118,122.053864,8.449949
9.35000,9.951389,-14.882154,-1.131907,119.045289,8.558824
9.35500,9.952604,-15.255682,-0.922379,119.710210,8.416114
9.36000,9.953789,-14.648146,0.335881,118.028335,8.625660
9.36500,9.954944,-14.575403,-1.109018,118.136452,8.450968
9.37000,9.956070,-16.113944,1.036615,119.715107,8.382897
9.37500,9.957169,-14.709182,0.856227,120.892057,8.464721
9.38000,9.958239,-15.182507,-1.694217,121.213282,8.459263
9.38500,9.959283,-13.809092,-0.334963,118.114191,8.530210
9.39000,9.960301,-14.504366,0.459304,116.955391,8.544357
9.39500,9.961294,-14.748690,0.261147,120.578003,8.296986
9.40000,9.962261,-14.364968,0.399709,122.449071,8.376509
9.40500,9.963205,-15.025007,-1.242160,118.596852,8.531914
9.41000,9.964125,-14.815162,0.946522,118.741160,8.551408
9.41500,9.965022,-14.695566,-0.556358,118.706229,8.492023
9.42000,9.965896,-16.126409,-0.474786,120.400458,8.881607
9.42500,9.966749,-14.345042,-0.431520,121.749524,8.651306
9.43000,9.967580,-14.257018,0.530808,117.643671,8.469692
9.43500,9.968391,-14.438448,-0.518859,120.620919,8.593091
9.44000,9.969181,-14.198697,-0.272768,122.793449,8.686631
9.44500,9.969951,-15.706970,-1.101263,120.977819,8.538724
9.45000,9.970702,-14.794954,-1.145097,118.024815,8.217053
9.45500,9.971435,-15.056875,0.151543,116.549374,8.498549
9.46000,9.972149,-15.092339,-0.926788,119.778231,8.491731
9.46500,9.972845,-15.742581,-1.004321,122.630862,8.809603
9.47000,9.973524,-15.553868,0.419860,121.436243,8.204013
9.47500,9.974186,-15.026350,-0.264710,122.831455,8.720437
9.48000,9.974831,-15.665411,-0.047432,118.927075,8.460794
9.48500,9.975461,-15.189274,0.416672,119.857848,8.626751
9.49000,9.976074,-15.729503,0.137299,117.980110,8.440126
9.49500,9.976672,-14.646439,0.674688,120.925015,8.511449
9.50000,9.977255,-13.608040,0.384195,119.314977,8.657312
9.50500,9.977824,-14.687953,-0.595220,118.038617,8.497479
9.51000,9.978378,-15.024752,-0.175054,118.911703,8.645385
9.51500,9.978919,-15.887427,-0.250951,120.972958,8.472121
9.52000,9.979446,-15.444592,-0.706454,121.657926,8.421835
9.52500,9.979960,-14.537518,-0.002467,121.459930,8.450872
9.53000,9.980461,-14.865646,-0.641701,124.808474,8.407416
9.53500,9.980949,-15.132224,0.052943,121.415239,8.465730
9.54000,9.981426,-16.221359,-0.045113,117.806855,8.691813
9.54500,9.981890,-15.729474,-0.608590,122.131821,8.305421
9.55000,9.982343,-14.732161,1.103501,117.972569,8.230563
9.55500,9.982784,-15.653335,1.057697,117.446572,8.481064
9.56000,9.983215,-14.445913,1.207763,121.379700,8.740915
9.56500,9.983634,-14.921082,1.013617,118.566673,8.643636
9.57000,9.984043,-15.646147,1.115775,119.855995,8.685807
9.57500,9.984442,-13.777731,0.263233,118.757842,8.674895
9.58000,9.984831,-16.679324,1.489337,119.448882,8.372984
9.58500,9.985210,-15.283586,-0.117476,116.125632,8.502474
9.59000,9.985580,-15.991376,-0.218708,121.808635,8.078626
9.59500,9.985941,-15.233885,0.014466,122.518358,8.391794
9.60000,9.986292,-14.638100,-0.574068,119.368922,8.577673
9.60500,9.986635,-14.106630,-0.128862,122.587565,8.247722
9.61000,9.986969,-14.721224,1.387935,121.763587,8.171144
9.61500,9.987295,-15.137990,-1.319977,122.500012,8.287686
9.62000,9.987612,-14.837088,-1.234849,123.117284,8.519668
9.62500,9.987922,-15.813716,0.016320,117.291421,8.664912
9.63000,9.988224,-15.084394,1.048466,121.699443,8.881986
9.63500,9.988518,-14.471367,-0.125245,119.639409,8.706181
9.64000,9.988805,-14.800426,0.753196,121.596902,8.257204
9.64500,9.989085,-14.537059,-0.348021,119.398634,8.135038
9.65000,9.989358,-15.292351,-0.102844,124.429485,8.512584
9.65500,9.989624,-14.597737,0.125504,123.569312,8.652027
9.66000,9.989884,-15.087152,-1.452220,119.972420,8.244198
9.66500,9.990137,-15.609515,-0.878248,120.965512,8.412073
9.67000,9.990383,-16.046585,-0.521786,120.512042,8.423912
9.67500,9.990624,-16.559374,-0.068733,120.574022,8.498534
9.68000,9.990858,-15.601533,0.313814,122.036712,8.466701
9.68500,9.991087,-15.330138,-0.255692,117.944514,8.573710
9.69000,9.991309,-14.895192,0.511498,116.980020,8.657093
9.69500,9.991527,-15.533088,-0.745934,122.468313,8.507462
9.70000,9.991738,-15.801071,0.451255,120.802910,8.611764
9.70500,9.991945,-14.767866,0.674029,119.089237,8.802129
9.71000,9.992146,-14.687524,0.083233,118.612308,8.342840
9.71500,9.992343,-14.653259,-0.701256,116.879928,8.339628
9.72000,9.992534,-14.731706,0.683131,119.474733,8.577894
9.72500,9.992721,-15.390658,1.063087,116.359652,8.783527
9.73000,9.992903,-14.703850,0.265186,120.384116,8.527109
9.73500,9.993080,-14.664058,-0.404234,120.692236,8.669080
9.74000,9.993253,-14.360025,0.291168,118.631320,8.455987
9.74500,9.993422,-15.163206,0.867112,122.262738,8.643423
9.75000,9.993586,-15.695801,-0.492756,121.705305,8.408731
9.75500,9.993747,-14.297530,-1.340685,120.497680,8.607925
9.76000,9.993903,-14.355945,0.059924,118.456151,8.565991
9.76500,9.994055,-15.112506,1.016490,118.653782,8.566533
9.77000,9.994204,-16.461493,-0.140209,118.025224,8.717036
9.77500,9.994349,-15.569149,0.013520,115.828730,8.670583
9.78000,9.994490,-14.333507,-0.638925,120.063270,8.416973
9.78500,9.994628,-15.463578,-1.033014,121.613992,8.644048
9.79000,9.994762,-15.375865,0.447103,116.756810,8.250387
9.79500,9.994893,-14.290949,1.017624,120.801776,8.661150
9.80000,9.995021,-14.928699,0.016586,119.492698,8.930380
9.80500,9.995145,-14.989132,-0.551996,120.267799,8.592436
9.81000,9.995267,-15.480522,-0.825050,121.572014,8.589576
9.81500,9.995385,-14.793146,1.077663,122.009769,8.522355
9.82000,9.995500,-14.886139,-0.630300,118.545212,8.640222
9.82500,9.995613,-14.569547,-0.213173,121.626924,8.445032
9.83000,9.995723,-16.188326,0.243111,119.108127,8.616816
9.83500,9.995830,-14.195773,0.587739,114.470940,8.473525
9.84000,9.995934,-13.765112,-0.151101,124.406752,8.450727
9.84500,9.996035,-14.652259,-1.003442,120.084037,8.534849
9.85000,9.996135,-15.241050,-0.463485,119.310017,8.507157
9.85500,9.996231,-14.188169,-0.761099,122.909324,8.251838
9.86000,9.996325,-14.147824,-0.068731,120.988066,8.833754
9.86500,9.996417,-15.458728,-0.650662,118.784349,8.538561
9.87000,9.996507,-15.031311,0.200926,120.458477,8.258684
9.87500,9.996594,-14.851989,-0.828999,120.706095,8.681948
9.88000,9.996679,-15.586641,-0.190115,119.567227,8.513296
9.88500,9.996762,-15.071793,0.461786,114.849133,8.548911
9.89000,9.996843,-14.375275,0.638068,120.325772,8.625634
9.89500,9.996922,-13.620001,-1.377560,117.960688,8.381219
9.90000,9.996999,-16.190362,0.223694,117.730023,8.068675
9.90500,9.997074,-14.566209,-0.102346,120.097104,8.502552
9.91000,9.997147,-15.957223,-0.105179,124.659487,8.554715
9.91500,9.997219,-15.388059,-0.657860,117.402479,8.670734
9.92000,9.997288,-14.558055,-1.158262,120.665002,8.402246
9.92500,9.997356,-15.672512,0.006461,116.785319,8.476990
9.93000,9.997422,-14.752486,0.826848,116.506862,8.578567
9.93500,9.997487,-15.287978,-1.328727,119.198520,8.469341
9.94000,9.997549,-14.516735,-0.235534,121.987361,8.479498
9.94500,9.997611,-15.897205,0.360333,120.602031,8.556396
9.95000,9.997670,-13.658711,0.635303,120.604980,8.365498
9.95500,9.997729,-15.618627,-1.260454,122.643825,8.759075
9.96000,9.997785,-15.424729,0.071566,121.053448,8.376612
9.96500,9.997841,-15.804730,-1.408469,118.723214,8.522758
9.97000,9.997895,-14.121919,0.985204,117.926775,8.466895
9.97500,9.997947,-14.712359,-0.221013,119.329363,8.409071
9.98000,9.997999,-14.935527,0.325325,120.754419,8.598647
9.98500,9.998049,-14.001162,-0.040079,119.281155,8.671181
9.99000,9.998097,-15.766582,-1.105220,119.474436,8.738955
9.99500,9.998145,-15.585653,1.376893,118.774912,8.605557
10.00000,9.993193,-14.796547,0.302009,118.246445,8.448286
10.00500,9.983240,-15.516161,-0.221240,117.390214,8.648187
10.01000,9.968288,-15.185613,-1.282469,118.265912,8.295995
10.01500,9.948335,-15.099374,1.536196,123.849674,8.523505
10.02000,9.923383,-15.143102,0.023435,122.321121,8.595144
10.02500,9.893430,-14.756524,1.254693,122.981196,8.600566
10.03000,9.858478,-15.646955,2.487584,120.226326,8.337285
10.03500,9.818526,-14.172401,3.199205,119.692331,8.282410
10.04000,9.773573,-14.815513,2.766844,121.702307,8.761581
10.04500,9.723621,-15.250969,3.758544,119.094110,8.426291
10.05000,9.668668,-15.072853,4.886906,122.351148,8.248191
10.05500,9.608716,-14.467333,5.398871,120.116674,8.304301
10.06000,9.543763,-14.652278,4.281205,121.492997,8.487874
10.06500,9.473811,-14.149284,6.949277,118.017209,8.656609
10.07000,9.398858,-13.446422,7.216087,123.557474,8.465040
10.07500,9.318906,-14.308940,8.841200,119.961532,8.635415
10.08000,9.233954,-15.252435,8.391078,120.835355,8.471300
10.08500,9.144001,-13.875418,9.986611,117.630446,8.490752
10.09000,9.049049,-13.874726,10.888797,117.585752,8.548247
10.09500,8.949096,-13.746808,11.748082,120.409690,8.317044
10.10000,8.844144,-13.820599,11.734666,115.113739,8.392803
10.10500,8.734191,-14.635269,12.935457,121.124018,8.258297
10.11000,8.619239,-13.589623,14.482705,116.864618,8.186573
10.11500,8.499287,-13.139422,17.061065,119.937098,8.346431
10.12000,8.374334,-13.198181,15.789567,116.083495,8.079590
10.12500,8.244382,-11.879306,17.349173,117.026317,8.171517
10.13000,8.109429,-11.606420,17.806406,116.893404,7.988708
10.13500,7.969477,-13.829883,19.266178,118.240579,8.041397
10.14000,7.824524,-11.053008,17.640850,113.903655,7.915462
10.14500,7.674572,-12.934528,18.280385,116.413572,8.098973
10.15000,7.519619,-12.243532,20.634114,115.268777,7.875272
10.15500,7.359667,-9.876706,21.161129,115.675561,7.800958
10.16000,7.194715,-10.431900,21.806004,111.503358,7.961450
10.16500,7.024762,-10.633869,22.841411,112.592315,7.183647
10.17000,6.849810,-11.715896,24.364398,110.206553,7.364800
10.17500,6.669857,-10.700059,26.276421,110.138311,7.021306
10.18000,6.484905,-10.173775,24.040631,112.394142,7.337132
10.18500,6.294952,-10.867584,25.664739,111.694778,7.298364
10.19000,6.100000,-9.722519,27.300430,106.101079,7.217311
10.19500,5.900048,-10.592649,26.924773,106.701306,7.041935
10.20000,5.695095,-8.487839,28.484179,105.767944,6.744063
10.20500,5.485143,-9.163789,29.017716,102.685841,7.014869
10.21000,5.270190,-9.384038,29.692077,102.641943,6.658470
10.21500,5.050238,-7.589869,31.066630,99.856414,6.430815
10.22000,4.825285,-7.638295,31.351374,102.005725,6.152415
10.22500,4.595333,-6.901609,32.889821,97.294685,6.234661
10.23000,4.360381,-8.465459,34.693438,100.908570,5.936821
10.23500,4.120428,-7.626391,33.662891,92.018965,5.778618
10.24000,3.875476,-6.939526,35.358920,95.861610,5.708597
10.24500,3.625523,-7.605568,35.588881,94.224291,5.534352
10.25000,3.370571,-6.087937,36.085619,89.717562,5.194321
10.25500,3.110618,-5.750478,37.893068,85.596056,5.323656
10.26000,2.845666,-5.567084,38.630084,87.733234,4.786890
10.26500,2.575713,-5.100682,38.912198,82.707615,4.571257
10.27000,2.300761,-5.649821,40.368172,85.649569,4.585099
10.27500,2.020809,-3.856839,39.601375,81.393854,4.348700
10.28000,1.735856,-2.922093,41.398691,78.916499,4.125816
10.28500,1.445904,-4.313218,42.337261,76.910696,3.833051
10.29000,1.159756,-3.792805,41.576806,75.947527,3.677921
10.29500,0.878609,-2.584920,44.982350,71.851494,3.356193
